"units1","units2","units3","num_layers","dropout1","activation","final_activation","optimizer","lr","batch_size","mae","rmse","mse"
128,128,64,2,0.2,"elu","relu","rmsprop",0.001,128,23839.4465110085,29166.2377270776,850669423.152407
256,128,64,2,0.2,"elu","relu","rmsprop",0.001,128,23974.3740382339,29153.2834117178,849913933.68394
64,32,16,2,0.3,"elu","relu","rmsprop",0.001,128,19146.8551968661,33076.155883229,1094032088.01167
128,32,16,2,0.3,"elu","relu","rmsprop",0.001,128,18752.8069698449,31538.8363537489,994698198.548551
256,32,16,2,0.3,"elu","relu","rmsprop",0.001,128,20353.9563802083,28936.9284025105,837345825.372019
64,64,16,2,0.3,"elu","relu","rmsprop",0.001,128,19258.7476695668,29773.2658128672,886447357.163644
128,64,16,2,0.3,"elu","relu","rmsprop",0.001,128,22564.3955374053,28878.3222127421,833957493.822954
256,64,16,2,0.3,"elu","relu","rmsprop",0.001,128,23210.035008286,29007.9149634355,841459130.525907
64,128,16,2,0.3,"elu","relu","rmsprop",0.001,128,22078.7400568182,28819.4622944033,830561406.938535
128,128,16,2,0.3,"elu","relu","rmsprop",0.001,128,21816.8624008641,28780.4733807178,828315648.018206
256,128,16,2,0.3,"elu","relu","rmsprop",0.001,128,24070.0633729877,29197.3662229588,852486194.357576
64,32,32,2,0.3,"elu","relu","rmsprop",0.001,128,19197.8993197354,33182.3276763056,1101066870.01772
128,32,32,2,0.3,"elu","relu","rmsprop",0.001,128,18965.8889530066,30356.5277100971,921518774.613892
256,32,32,2,0.3,"elu","relu","rmsprop",0.001,128,20760.9321806937,28854.4847808238,832581291.966792
64,64,32,2,0.3,"elu","relu","rmsprop",0.001,128,19646.1161221591,29362.6379927971,862164509.896052
128,64,32,2,0.3,"elu","relu","rmsprop",0.001,128,21257.1925751657,28783.8738419921,828511393.351715
256,64,32,2,0.3,"elu","relu","rmsprop",0.001,128,22718.1672289299,28886.7621794715,834445029.213346
64,128,32,2,0.3,"elu","relu","rmsprop",0.001,128,20838.6019546046,28843.3694508602,831939961.278818
128,128,32,2,0.3,"elu","relu","rmsprop",0.001,128,23227.4529918324,28992.2584264596,840551048.666619
256,128,32,2,0.3,"elu","relu","rmsprop",0.001,128,24173.580300071,29238.4658369612,854887884.499149
64,32,64,2,0.3,"elu","relu","rmsprop",0.001,128,18773.4102524266,31188.0999637797,972697579.350714
128,32,64,2,0.3,"elu","relu","rmsprop",0.001,128,18944.0111490885,30409.4192491718,924732779.071901
256,32,64,2,0.3,"elu","relu","rmsprop",0.001,128,20247.6847922585,28982.1343299792,839964110.320957
64,64,64,2,0.3,"elu","relu","rmsprop",0.001,128,18799.3664439808,30957.9480853258,958394549.653729
128,64,64,2,0.3,"elu","relu","rmsprop",0.001,128,20910.4081069484,28832.3943864117,831306966.053584
256,64,64,2,0.3,"elu","relu","rmsprop",0.001,128,23603.6503758286,29093.3159510608,846421033.028249
64,128,64,2,0.3,"elu","relu","rmsprop",0.001,128,20104.3861564867,29045.8299599583,843660238.062811
128,128,64,2,0.3,"elu","relu","rmsprop",0.001,128,23316.2097389915,29032.0400734099,842859350.82408
256,128,64,2,0.3,"elu","relu","rmsprop",0.001,128,24120.3515920928,29201.8303453222,852746895.516981
64,32,16,2,0.2,"relu","relu","sgd",0.001,128,1014339587534.23,1029579692249.46,1.06003434269249e+24
128,32,16,2,0.2,"relu","relu","sgd",0.001,128,994043197.265152,1002735409.33015,1005478301124496128
256,32,16,2,0.2,"relu","relu","sgd",0.001,128,738491867194.841,746838815900.995,5.577682169364e+23
64,64,16,2,0.2,"relu","relu","sgd",0.001,128,40992775842037,41439384554685.9,1.71722259227114e+27
128,64,16,2,0.2,"relu","relu","sgd",0.001,128,31149266.6136364,31443736.1471785,988708542893379
256,64,16,2,0.2,"relu","relu","sgd",0.001,128,3589748070769.14,3614977494872.07,1.30680622884315e+25
64,128,16,2,0.2,"relu","relu","sgd",0.001,128,268488192614211,271924878910351,7.39431397704092e+28
128,128,16,2,0.2,"relu","relu","sgd",0.001,128,3078895149.26515,3109159942.68047,9666875549168814080
256,128,16,2,0.2,"relu","relu","sgd",0.001,128,2211756553409936,2232921194604281,4.98593706131301e+30
64,32,32,2,0.2,"relu","relu","sgd",0.001,128,215946529041126,219591958485811,4.82206282316344e+28
128,32,32,2,0.2,"relu","relu","sgd",0.001,128,1.33728557152636e+22,1.35573628212207e+22,1.83802086666218e+44
256,32,32,2,0.2,"relu","relu","sgd",0.001,128,130585651205024,131680051589628,1.73396359866472e+28
64,64,32,2,0.2,"relu","relu","sgd",0.001,128,6701844876407811072,6758085261949223936,4.56717164077753e+37
128,64,32,2,0.2,"relu","relu","sgd",0.001,128,3530131485619848,3571735147215562,1.2757291961855e+31
256,64,32,2,0.2,"relu","relu","sgd",0.001,128,722006560164830,727212837883407,5.28838511582439e+29
64,128,32,2,0.2,"relu","relu","sgd",0.001,128,50329328575267.6,50874319264373.1,2.58819636061337e+27
128,128,32,2,0.2,"relu","relu","sgd",0.001,128,5.389870839763e+23,5.50641770185131e+23,3.03206359072615e+47
256,128,32,2,0.2,"relu","relu","sgd",0.001,128,5821428668604723,5893970460525837,3.47388877895511e+31
64,32,64,2,0.2,"relu","relu","sgd",0.001,128,84678481902185.4,85290038248349.7,7.27439062440495e+27
128,32,64,2,0.2,"relu","relu","sgd",0.001,128,55776759184.1742,56601808070.05,3.20376467679878e+21
256,32,64,2,0.2,"relu","relu","sgd",0.001,128,6635522742144.66,6729732795833.47,4.52893035033166e+25
64,64,64,2,0.2,"relu","relu","sgd",0.001,128,460036072166304,466783494120458,2.17886830383303e+29
128,64,64,2,0.2,"relu","relu","sgd",0.001,128,1206219185.62879,1222908110.44693,1495504246596875008
256,64,64,2,0.2,"relu","relu","sgd",0.001,128,98301298157.2652,99179479078.1217,9.83656907020758e+21
64,128,64,2,0.2,"relu","relu","sgd",0.001,128,84280008786971.8,84959699765391.2,7.21815058422541e+27
128,128,64,2,0.2,"relu","relu","sgd",0.001,128,17255186467.5682,17525904169.9535,3.07157316974395e+20
256,128,64,2,0.2,"relu","relu","sgd",0.001,128,413534950364173248,418481125767161984,1.75126452623351e+35
64,32,16,2,0.3,"relu","relu","sgd",0.001,128,236110592833949120,238824927896145344,5.7037346184599e+34
128,32,16,2,0.3,"relu","relu","sgd",0.001,128,36350070.0681818,36636252.9001288,1342215026562197
256,32,16,2,0.3,"relu","relu","sgd",0.001,128,240813595372758,242604989487656,5.88571809243057e+28
64,64,16,2,0.3,"relu","relu","sgd",0.001,128,41903954084891.8,42231284060000,1.78348135335641e+27
128,64,16,2,0.3,"relu","relu","sgd",0.001,128,6527320724880.17,6561548054386.15,4.30539128700186e+25
256,64,16,2,0.3,"relu","relu","sgd",0.001,128,1492588173262682624,1502825574553222656,2.25848470753122e+36
64,128,16,2,0.3,"relu","relu","sgd",0.001,128,2543286311350952,2568277344417652,6.59604851784898e+30
128,128,16,2,0.3,"relu","relu","sgd",0.001,128,22893542133.0227,23147780890.0332,5.35819760132985e+20
256,128,16,2,0.3,"relu","relu","sgd",0.001,128,2.97211367047471e+20,2.994118175307e+20,8.96474364770372e+40
64,32,32,2,0.3,"relu","relu","sgd",0.001,128,231746621.265152,235281663.078079,55357460980786480
128,32,32,2,0.3,"relu","relu","sgd",0.001,128,1.33426994839066e+28,1.34616780882659e+28,1.81216776952099e+56
256,32,32,2,0.3,"relu","relu","sgd",0.001,128,879129990792.417,888571580542.192,7.89559453747249e+23
64,64,32,2,0.3,"relu","relu","sgd",0.001,128,15986706384057000,16132543503612886,2.60258959895962e+32
128,64,32,2,0.3,"relu","relu","sgd",0.001,128,1186058201.87121,1196878722.81359,1432518677123896064
256,64,32,2,0.3,"relu","relu","sgd",0.001,128,25427016522097.1,25595703331967.4,6.55140029058089e+26
64,128,32,2,0.3,"relu","relu","sgd",0.001,128,2816094348.29545,2841383939.11234,8073462689445562368
128,128,32,2,0.3,"relu","relu","sgd",0.001,128,24754027741.75,25105638610.5724,6.30293090044663e+20
256,128,32,2,0.3,"relu","relu","sgd",0.001,128,5.79702461739021e+22,5.85951358417512e+22,3.43338994431328e+45
64,32,64,2,0.3,"relu","relu","sgd",0.001,128,13708687263.6894,13904086758.8406,1.93323628597367e+20
128,32,64,2,0.3,"relu","relu","sgd",0.001,128,2819575888985.87,2847244769363.85,8.10680277666981e+24
256,32,64,2,0.3,"relu","relu","sgd",0.001,128,57612943865613776,58016366048231344,3.36589872944237e+33
64,64,64,2,0.3,"relu","relu","sgd",0.001,128,1470676836393078784,1487995014639857920,2.21412916359307e+36
128,64,64,2,0.3,"relu","relu","sgd",0.001,128,8472865948699.81,8587433845009.36,7.37440200424123e+25
256,64,64,2,0.3,"relu","relu","sgd",0.001,128,6039685115093.99,6102651129863.71,3.72423508128268e+25
64,128,64,2,0.3,"relu","relu","sgd",0.001,128,6258345092493495,6346686551416479,4.02804301819308e+31
128,128,64,2,0.3,"relu","relu","sgd",0.001,128,38415584756267.3,38898203666276.5,1.51307024846313e+27
256,128,64,2,0.3,"relu","relu","sgd",0.001,128,3.60957717719906e+22,3.63385335963158e+22,1.32048902393057e+45
64,32,16,2,0.2,"tanh","relu","sgd",0.001,128,20885.9190414891,35218.3138813436,1240329632.64484
128,32,16,2,0.2,"tanh","relu","sgd",0.001,128,21141.8474860914,35449.4903143669,1256666363.54839
256,32,16,2,0.2,"tanh","relu","sgd",0.001,128,18798.1938624527,30798.0834554766,948521944.530501
64,64,16,2,0.2,"tanh","relu","sgd",0.001,128,25000.2946555398,29550.0231266707,873203866.786776
128,64,16,2,0.2,"tanh","relu","sgd",0.001,128,252377.022727273,253995.068643775,64513494895.3561
256,64,16,2,0.2,"tanh","relu","sgd",0.001,128,18730.4794625947,31335.5553688594,981917030.274855
64,128,16,2,0.2,"tanh","relu","sgd",0.001,128,20105.9122869318,34443.5574091617,1186358646.99822
128,128,16,2,0.2,"tanh","relu","sgd",0.001,128,18818.3993844697,30727.7439639642,944194249.114937
256,128,16,2,0.2,"tanh","relu","sgd",0.001,128,20083.2213393703,34417.1568782806,1184540687.58418
64,32,32,2,0.2,"tanh","relu","sgd",0.001,128,22167.566110322,28661.9139667825,821505312.239244
128,32,32,2,0.2,"tanh","relu","sgd",0.001,128,34785.0196496212,37949.7244139045,1440181583.0913
256,32,32,2,0.2,"tanh","relu","sgd",0.001,128,137553.725852273,140500.394271745,19740360790.5159
64,64,32,2,0.2,"tanh","relu","sgd",0.001,128,146165.397727273,148941.789929642,22183656787.4455
128,64,32,2,0.2,"tanh","relu","sgd",0.001,128,62013.4403409091,66313.9670271556,4397542222.87868
256,64,32,2,0.2,"tanh","relu","sgd",0.001,128,22667.2925544508,28740.9664329574,826043151.500385
64,128,32,2,0.2,"tanh","relu","sgd",0.001,128,564003.710227273,564729.597634836,318919518444.803
128,128,32,2,0.2,"tanh","relu","sgd",0.001,128,97268.9318181818,100728.832399349,10146297676.5361
256,128,32,2,0.2,"tanh","relu","sgd",0.001,128,22282.9772727273,36274.8448764513,1315864370.81061
64,32,64,2,0.2,"tanh","relu","sgd",0.001,128,21840.3587979403,35993.1501774879,1295506859.6992
128,32,64,2,0.2,"tanh","relu","sgd",0.001,128,18727.0856119792,31427.367489089,987679427.29425
256,32,64,2,0.2,"tanh","relu","sgd",0.001,128,81676.0378787879,85433.8661485262,7298945485.08429
64,64,64,2,0.2,"tanh","relu","sgd",0.001,128,174520.428977273,176852.236132555,31276713425.085
128,64,64,2,0.2,"tanh","relu","sgd",0.001,128,20260.6996182528,34612.5103468632,1198025872.51172
256,64,64,2,0.2,"tanh","relu","sgd",0.001,128,2286453.02272727,2286632.18695823,5228686758433.36
64,128,64,2,0.2,"tanh","relu","sgd",0.001,128,7645117173.02273,7645117173.07631,58447816590066352128
128,128,64,2,0.2,"tanh","relu","sgd",0.001,128,22282.9772727273,36274.8448764513,1315864370.81061
256,128,64,2,0.2,"tanh","relu","sgd",0.001,128,284330.428977273,285767.60862119,81663126137.0737
64,32,16,2,0.3,"tanh","relu","sgd",0.001,128,19192.4719756155,29958.9743338006,897540143.133325
128,32,16,2,0.3,"tanh","relu","sgd",0.001,128,74511.6363636364,78511.631627995,6164076300.88999
256,32,16,2,0.3,"tanh","relu","sgd",0.001,128,21069.0777402936,28654.102475478,821057588.675192
64,64,16,2,0.3,"tanh","relu","sgd",0.001,128,19489.7803030303,29547.3887117926,873048179.68577
128,64,16,2,0.3,"tanh","relu","sgd",0.001,128,30778.7246685606,33878.2010702796,1147732507.75829
256,64,16,2,0.3,"tanh","relu","sgd",0.001,128,734223.022727273,734780.770296452,539902780397.447
64,128,16,2,0.3,"tanh","relu","sgd",0.001,128,476329.835227273,477189.108448961,227709445222.315
128,128,16,2,0.3,"tanh","relu","sgd",0.001,128,19269.9548783736,33272.4151901694,1107053612.58702
256,128,16,2,0.3,"tanh","relu","sgd",0.001,128,37720.3593158144,40979.4655837615,1679316599.53069
64,32,32,2,0.3,"tanh","relu","sgd",0.001,128,45895.3510890152,49662.2313460781,2466337222.27138
128,32,32,2,0.3,"tanh","relu","sgd",0.001,128,21041.5768645315,35356.7907605604,1250102652.88605
256,32,32,2,0.3,"tanh","relu","sgd",0.001,128,19850.04831395,34127.2350133531,1164668169.65663
64,64,32,2,0.3,"tanh","relu","sgd",0.001,128,20167.8434059837,34514.1972293145,1191229810.38402
128,64,32,2,0.3,"tanh","relu","sgd",0.001,128,22266.9746981534,28674.4372573354,822223352.024863
256,64,32,2,0.3,"tanh","relu","sgd",0.001,128,22282.9772727273,36274.8448764513,1315864370.81061
64,128,32,2,0.3,"tanh","relu","sgd",0.001,128,24476.1100852273,29307.2278423799,858913603.805168
128,128,32,2,0.3,"tanh","relu","sgd",0.001,128,380627.960227273,381702.734338448,145696977401.448
256,128,32,2,0.3,"tanh","relu","sgd",0.001,128,20632.1927915631,34986.7605916688,1224073416.69875
64,32,64,2,0.3,"tanh","relu","sgd",0.001,128,22046.1766986269,36126.9141714565,1305153927.55178
128,32,64,2,0.3,"tanh","relu","sgd",0.001,128,21652.6990411932,35864.7919790571,1286283303.70104
256,32,64,2,0.3,"tanh","relu","sgd",0.001,128,21695.4090104537,35895.4194930857,1288481140.5846
64,64,64,2,0.3,"tanh","relu","sgd",0.001,128,28064.1537642045,31497.2353106806,992075832.216384
128,64,64,2,0.3,"tanh","relu","sgd",0.001,128,20665.0006510417,35017.19665241,1226204061.39355
256,64,64,2,0.3,"tanh","relu","sgd",0.001,128,22618.853219697,28731.8553071043,825519509.388376
64,128,64,2,0.3,"tanh","relu","sgd",0.001,128,19743.0394731001,33983.9167600992,1154906598.35735
128,128,64,2,0.3,"tanh","relu","sgd",0.001,128,20035.9771173651,34361.4083789186,1180706385.78282
256,128,64,2,0.3,"tanh","relu","sgd",0.001,128,19267.0650005919,33267.29865597,1106713159.8655
64,32,16,2,0.2,"elu","relu","sgd",0.001,128,93034662753.6288,93920615282.2512,8.82108197499664e+21
128,32,16,2,0.2,"elu","relu","sgd",0.001,128,22282.9772727273,36274.8448764513,1315864370.81061
256,32,16,2,0.2,"elu","relu","sgd",0.001,128,6080175924982936,6245778337749585,3.9009747044302e+31
64,64,16,2,0.2,"elu","relu","sgd",0.001,128,93777171.9318182,94274225.283169,8887629552741702
128,64,16,2,0.2,"elu","relu","sgd",0.001,128,10471126.5037879,10530894.6311477,110899741732336
256,64,16,2,0.2,"elu","relu","sgd",0.001,128,36658863263077280,37133743030126848,1.37891487142749e+33
64,128,16,2,0.2,"elu","relu","sgd",0.001,128,23992334.5833333,24092578.2899651,580452328658097
128,128,16,2,0.2,"elu","relu","sgd",0.001,128,22282.9772727273,36274.8448764513,1315864370.81061
256,128,16,2,0.2,"elu","relu","sgd",0.001,128,471156900891.811,474546180901.782,2.25194077808467e+23
64,32,32,2,0.2,"elu","relu","sgd",0.001,128,31351576486691.6,31611518338872.6,9.99288091688881e+26
128,32,32,2,0.2,"elu","relu","sgd",0.001,128,1192486093.26515,1224016124.59343,1498215473264716288
256,32,32,2,0.2,"elu","relu","sgd",0.001,128,547917116.780303,552888274.746781,305685444352471488
64,64,32,2,0.2,"elu","relu","sgd",0.001,128,22282.9772727273,36274.8448764513,1315864370.81061
128,64,32,2,0.2,"elu","relu","sgd",0.001,128,3073350594.59848,3117391357.82789,9718128877860034560
256,64,32,2,0.2,"elu","relu","sgd",0.001,128,2751285149754.84,2785110772535.41,7.75684201529281e+24
64,128,32,2,0.2,"elu","relu","sgd",0.001,128,60925090781.75,62182510950.8105,3.86666466814767e+21
128,128,32,2,0.2,"elu","relu","sgd",0.001,128,6223537703431382,6290231036195530,3.95670064887175e+31
256,128,32,2,0.2,"elu","relu","sgd",0.001,128,19238224912.1742,19495230263.6009,3.80064003030822e+20
64,32,64,2,0.2,"elu","relu","sgd",0.001,128,22282.9772727273,36274.8448764513,1315864370.81061
128,32,64,2,0.2,"elu","relu","sgd",0.001,128,3167420268.29545,3204462453.02662,10268579612857370624
256,32,64,2,0.2,"elu","relu","sgd",0.001,128,9091217440386264064,9226996094642302976,8.51374569305443e+37
64,64,64,2,0.2,"elu","relu","sgd",0.001,128,140444691483.811,141190870134.882,1.99348618094452e+22
128,64,64,2,0.2,"elu","relu","sgd",0.001,128,160753858422.962,165624848557.4,2.74315904596615e+22
256,64,64,2,0.2,"elu","relu","sgd",0.001,128,1016398150994.11,1027765556766.14,1.05630203967482e+24
64,128,64,2,0.2,"elu","relu","sgd",0.001,128,511148293209.871,516990514619.123,2.67279192206146e+23
128,128,64,2,0.2,"elu","relu","sgd",0.001,128,5000851307609.87,5073520448076.52,2.57406097370506e+25
256,128,64,2,0.2,"elu","relu","sgd",0.001,128,83148732257.6288,84738318586.8877,7.18058263693288e+21
64,32,16,2,0.3,"elu","relu","sgd",0.001,128,509867574.719697,512935501.394338,263102828590660768
128,32,16,2,0.3,"elu","relu","sgd",0.001,128,3890796909856945664,3937905088530428928,1.55070964862738e+37
256,32,16,2,0.3,"elu","relu","sgd",0.001,128,33311285989.5076,33619229459.1416,1.13025258942642e+21
64,64,16,2,0.3,"elu","relu","sgd",0.001,128,6521370.91856061,6567811.63184024,43136149631335.9
128,64,16,2,0.3,"elu","relu","sgd",0.001,128,74760414053403.8,76801155316311,5.89841745792012e+27
256,64,16,2,0.3,"elu","relu","sgd",0.001,128,22282.9772727273,36274.8448764513,1315864370.81061
64,128,16,2,0.3,"elu","relu","sgd",0.001,128,3462807267101242880,3499293700621204992,1.22450564032072e+37
128,128,16,2,0.3,"elu","relu","sgd",0.001,128,9050975956678.48,9132484653171.89,8.34022759404201e+25
256,128,16,2,0.3,"elu","relu","sgd",0.001,128,1.51933405709549e+20,1.54022322554566e+20,2.37228758451027e+40
64,32,32,2,0.3,"elu","relu","sgd",0.001,128,22282.9772727273,36274.8448764513,1315864370.81061
128,32,32,2,0.3,"elu","relu","sgd",0.001,128,22282.9772727273,36274.8448764513,1315864370.81061
256,32,32,2,0.3,"elu","relu","sgd",0.001,128,22282.9772727273,36274.8448764513,1315864370.81061
64,64,32,2,0.3,"elu","relu","sgd",0.001,128,127216015655964,128160517480267,1.64251182408099e+28
128,64,32,2,0.3,"elu","relu","sgd",0.001,128,186645720091.811,189369533379.77,3.58608201724717e+22
256,64,32,2,0.3,"elu","relu","sgd",0.001,128,1324981789.26515,1341170471.47384,1798738233553367808
64,128,32,2,0.3,"elu","relu","sgd",0.001,128,8257937414167257088,8387776964571265024,7.03548024073924e+37
128,128,32,2,0.3,"elu","relu","sgd",0.001,128,2026409722.35606,2049829488.83475,4201800933296516096
256,128,32,2,0.3,"elu","relu","sgd",0.001,128,65032.6193181818,70724.396503997,5001940260.85459
64,32,64,2,0.3,"elu","relu","sgd",0.001,128,43239835691.3258,43863891060.4893,1.92404093896647e+21
128,32,64,2,0.3,"elu","relu","sgd",0.001,128,988827776151.932,996335732691.427,9.92684892237764e+23
256,32,64,2,0.3,"elu","relu","sgd",0.001,128,20296.019658869,34644.9280907773,1200271042.41513
64,64,64,2,0.3,"elu","relu","sgd",0.001,128,6240806048534959,6336422385258268,4.01502486444021e+31
128,64,64,2,0.3,"elu","relu","sgd",0.001,128,626722397273.871,633942637647.835,4.01883267827895e+23
256,64,64,2,0.3,"elu","relu","sgd",0.001,128,1226506718.23485,1240941685.09442,1539936265804969984
64,128,64,2,0.3,"elu","relu","sgd",0.001,128,2867113982569.39,2900249803768.8,8.41144892426096e+24
128,128,64,2,0.3,"elu","relu","sgd",0.001,128,565933346582214,569581072102749,3.24422597697717e+29
256,128,64,2,0.3,"elu","relu","sgd",0.001,128,590724312034022,596155048169416,3.55400841457878e+29
64,32,16,3,0.2,"relu","relu","adam",0.001,128,21985.6536323085,36088.905454296,1302409096.88912
128,32,16,3,0.2,"relu","relu","adam",0.001,128,22258.4933716384,36259.7425793695,1314768931.92214
256,32,16,3,0.2,"relu","relu","adam",0.001,128,22200.3373767101,36223.2715914325,1312125404.78668
64,64,16,3,0.2,"relu","relu","adam",0.001,128,22233.5622704824,36243.969625337,1313625334.20235
128,64,16,3,0.2,"relu","relu","adam",0.001,128,22021.499904517,36112.1712147873,1304088909.84611
256,64,16,3,0.2,"relu","relu","adam",0.001,128,22138.8563576901,36185.0654999598,1309358965.23638
64,128,16,3,0.2,"relu","relu","adam",0.001,128,22200.8163303317,36223.626427401,1312151111.5519
128,128,16,3,0.2,"relu","relu","adam",0.001,128,21496.8383858421,35741.3947487715,1277447298.58751
256,128,16,3,0.2,"relu","relu","adam",0.001,128,22041.0853636771,36123.5606103731,1304911631.1713
64,32,32,3,0.2,"relu","relu","adam",0.001,128,21886.3265565814,36023.4684341335,1297690278.02501
128,32,32,3,0.2,"relu","relu","adam",0.001,128,22211.7814795754,36230.5153539647,1312650242.81387
256,32,32,3,0.2,"relu","relu","adam",0.001,128,22139.1251349594,36186.0170591137,1309427830.60247
64,64,32,3,0.2,"relu","relu","adam",0.001,128,22127.8467669053,36177.5623499277,1308816017.58291
128,64,32,3,0.2,"relu","relu","adam",0.001,128,21693.334072691,35886.2503648725,1287822965.25031
256,64,32,3,0.2,"relu","relu","adam",0.001,128,22090.8101327492,36155.3362018116,1307208335.86603
64,128,32,3,0.2,"relu","relu","adam",0.001,128,22149.4519492063,36192.6503760703,1309907941.24446
128,128,32,3,0.2,"relu","relu","adam",0.001,128,22035.1522045714,36119.856994641,1304644069.31331
256,128,32,3,0.2,"relu","relu","adam",0.001,128,21970.410267801,36078.42439033,1301652706.48876
64,32,64,3,0.2,"relu","relu","adam",0.001,128,22238.1218337579,36246.9999655004,1313845006.49899
128,32,64,3,0.2,"relu","relu","adam",0.001,128,21866.0674045447,36010.6502845563,1296766933.91662
256,32,64,3,0.2,"relu","relu","adam",0.001,128,22018.4189990651,36110.2226078368,1303948176.78753
64,64,64,3,0.2,"relu","relu","adam",0.001,128,21798.0249386412,35963.4092450099,1293366804.52407
128,64,64,3,0.2,"relu","relu","adam",0.001,128,22055.4074261983,36133.5129641457,1305630759.13009
256,64,64,3,0.2,"relu","relu","adam",0.001,128,22029.6217095346,36116.1804714954,1304378491.84963
64,128,64,3,0.2,"relu","relu","adam",0.001,128,22056.8774950432,36133.1968594583,1305607915.28437
128,128,64,3,0.2,"relu","relu","adam",0.001,128,21862.5389028607,36006.3638500299,1296458237.70074
256,128,64,3,0.2,"relu","relu","adam",0.001,128,21971.2141895872,36079.2831722192,1301714674.22118
64,32,16,3,0.3,"relu","relu","adam",0.001,128,22197.7521099033,36222.1978563364,1312047617.54358
128,32,16,3,0.3,"relu","relu","adam",0.001,128,22246.8274614016,36252.3887778415,1314235692.09977
256,32,16,3,0.3,"relu","relu","adam",0.001,128,22259.9882036122,36260.6854056341,1314837306.08637
64,64,16,3,0.3,"relu","relu","adam",0.001,128,22188.612231717,36216.5248325185,1311636670.94443
128,64,16,3,0.3,"relu","relu","adam",0.001,128,21946.9975584782,36064.0564047872,1300616164.36767
256,64,16,3,0.3,"relu","relu","adam",0.001,128,21902.259388548,36032.9144303013,1298370922.34142
64,128,16,3,0.3,"relu","relu","adam",0.001,128,21904.8097192013,36036.9029083744,1298658371.2276
128,128,16,3,0.3,"relu","relu","adam",0.001,128,22240.1992822271,36248.3948272622,1313946127.55309
256,128,16,3,0.3,"relu","relu","adam",0.001,128,21154.1919199626,35451.0330629258,1256775745.22866
64,32,32,3,0.3,"relu","relu","adam",0.001,128,21900.2782405506,36033.5804559905,1298418920.47834
128,32,32,3,0.3,"relu","relu","adam",0.001,128,22087.5826696916,36153.3418936224,1307064130.07715
256,32,32,3,0.3,"relu","relu","adam",0.001,128,22197.8750396208,36221.738237054,1312014320.91366
64,64,32,3,0.3,"relu","relu","adam",0.001,128,22184.9371653181,36213.9425315926,1311449633.68149
128,64,32,3,0.3,"relu","relu","adam",0.001,128,22162.0089868488,36199.5310845932,1310406050.74443
256,64,32,3,0.3,"relu","relu","adam",0.001,128,22100.4236524177,36160.8849424387,1307609599.82029
64,128,32,3,0.3,"relu","relu","adam",0.001,128,21962.7505968267,36075.7815543046,1301462014.7539
128,128,32,3,0.3,"relu","relu","adam",0.001,128,21825.5693768588,35982.120802261,1294713017.4285
256,128,32,3,0.3,"relu","relu","adam",0.001,128,21998.6377082593,36096.2309861909,1302937891.40845
64,32,64,3,0.3,"relu","relu","adam",0.001,128,22158.2822012468,36197.1566320661,1310234148.24633
128,32,64,3,0.3,"relu","relu","adam",0.001,128,22131.8593869065,36180.6958602263,1309042752.9302
256,32,64,3,0.3,"relu","relu","adam",0.001,128,21860.5310622707,36006.9613455222,1296501265.33793
64,64,64,3,0.3,"relu","relu","adam",0.001,128,22054.5059609847,36132.7206663449,1305573502.7521
128,64,64,3,0.3,"relu","relu","adam",0.001,128,22043.0492756005,36123.5587635364,1304911497.74267
256,64,64,3,0.3,"relu","relu","adam",0.001,128,21978.8110731876,36083.7783184056,1302039057.73184
64,128,64,3,0.3,"relu","relu","adam",0.001,128,21592.890626156,35811.9219838732,1282493756.17902
128,128,64,3,0.3,"relu","relu","adam",0.001,128,21909.0225217415,36038.1545730663,1298748585.03222
256,128,64,3,0.3,"relu","relu","adam",0.001,128,21920.4412543557,36046.40364436,1299343215.69213
64,32,16,3,0.2,"tanh","relu","adam",0.001,128,22275.0793458657,36269.9929275931,1315512386.96766
128,32,16,3,0.2,"tanh","relu","adam",0.001,128,22269.8364081094,36266.7740067904,1315278896.85961
256,32,16,3,0.2,"tanh","relu","adam",0.001,128,22278.4569396232,36272.057015514,1315662120.1367
64,64,16,3,0.2,"tanh","relu","adam",0.001,128,22280.8658206391,36273.5314169683,1315769081.45779
128,64,16,3,0.2,"tanh","relu","adam",0.001,128,22276.9314248562,36271.1261353409,1315594591.12581
256,64,16,3,0.2,"tanh","relu","adam",0.001,128,22277.001332218,36271.1717939086,1315597903.30323
64,128,16,3,0.2,"tanh","relu","adam",0.001,128,22278.7092497818,36272.2178406414,1315673787.07895
128,128,16,3,0.2,"tanh","relu","adam",0.001,128,22279.0343604702,36272.4229315663,1315688665.32642
256,128,16,3,0.2,"tanh","relu","adam",0.001,128,22274.2673449589,36269.494782751,1315476251.796
64,32,32,3,0.2,"tanh","relu","adam",0.001,128,22273.470964392,36268.9877759016,1315439474.2885
128,32,32,3,0.2,"tanh","relu","adam",0.001,128,22280.5646480367,36273.3663658221,1315757107.50915
256,32,32,3,0.2,"tanh","relu","adam",0.001,128,22278.1293058359,36271.8628495012,1315648034.57303
64,64,32,3,0.2,"tanh","relu","adam",0.001,128,22280.3444614799,36273.2105497608,1315745803.58728
128,64,32,3,0.2,"tanh","relu","adam",0.001,128,22269.0388919585,36266.2821627566,1315243221.90868
256,64,32,3,0.2,"tanh","relu","adam",0.001,128,22276.1329628518,36270.6506139477,1315560095.95907
